League ID,Pokemon ID,Sprite URL,League name,League Region
81,81,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/magnemite.png,Let's Go Pikachu & Let's Go Eevee,Kanto
82,82,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/magneton.png,Let's Go Pikachu & Let's Go Eevee,Kanto
83,83,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/farfetchd.png,Let's Go Pikachu & Let's Go Eevee,Kanto
84,84,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/doduo.png,Let's Go Pikachu & Let's Go Eevee,Kanto
85,85,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/dodrio.png,Let's Go Pikachu & Let's Go Eevee,Kanto
86,86,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/seel.png,Let's Go Pikachu & Let's Go Eevee,Kanto
87,87,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/dewgong.png,Let's Go Pikachu & Let's Go Eevee,Kanto
88,88,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/grimer.png,Let's Go Pikachu & Let's Go Eevee,Kanto
89,89,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/muk.png,Let's Go Pikachu & Let's Go Eevee,Kanto
90,90,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/shellder.png,Let's Go Pikachu & Let's Go Eevee,Kanto
91,91,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/cloyster.png,Let's Go Pikachu & Let's Go Eevee,Kanto
92,92,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/gastly.png,Let's Go Pikachu & Let's Go Eevee,Kanto
93,93,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/haunter.png,Let's Go Pikachu & Let's Go Eevee,Kanto
94,94,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/gengar.png,Let's Go Pikachu & Let's Go Eevee,Kanto
95,95,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/onix.png,Let's Go Pikachu & Let's Go Eevee,Kanto
96,96,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/drowzee.png,Let's Go Pikachu & Let's Go Eevee,Kanto
97,97,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/hypno.png,Let's Go Pikachu & Let's Go Eevee,Kanto
98,98,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/krabby.png,Let's Go Pikachu & Let's Go Eevee,Kanto
99,99,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/kingler.png,Let's Go Pikachu & Let's Go Eevee,Kanto
100,100,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/voltorb.png,Let's Go Pikachu & Let's Go Eevee,Kanto
101,101,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/electrode.png,Let's Go Pikachu & Let's Go Eevee,Kanto
102,102,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/exeggcute.png,Let's Go Pikachu & Let's Go Eevee,Kanto
103,103,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/exeggutor.png,Let's Go Pikachu & Let's Go Eevee,Kanto
104,104,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/cubone.png,Let's Go Pikachu & Let's Go Eevee,Kanto
105,105,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/marowak.png,Let's Go Pikachu & Let's Go Eevee,Kanto
106,106,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/hitmonlee.png,Let's Go Pikachu & Let's Go Eevee,Kanto
107,107,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/hitmonchan.png,Let's Go Pikachu & Let's Go Eevee,Kanto
108,108,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/lickitung.png,Let's Go Pikachu & Let's Go Eevee,Kanto
109,109,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/koffing.png,Let's Go Pikachu & Let's Go Eevee,Kanto
110,110,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/weezing.png,Let's Go Pikachu & Let's Go Eevee,Kanto
111,111,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/rhyhorn.png,Let's Go Pikachu & Let's Go Eevee,Kanto
112,112,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/rhydon.png,Let's Go Pikachu & Let's Go Eevee,Kanto
113,113,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/chansey.png,Let's Go Pikachu & Let's Go Eevee,Kanto
114,114,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/tangela.png,Let's Go Pikachu & Let's Go Eevee,Kanto
115,115,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/kangaskhan.png,Let's Go Pikachu & Let's Go Eevee,Kanto
116,116,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/horsea.png,Let's Go Pikachu & Let's Go Eevee,Kanto
117,117,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/seadra.png,Let's Go Pikachu & Let's Go Eevee,Kanto
118,118,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/goldeen.png,Let's Go Pikachu & Let's Go Eevee,Kanto
119,119,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/seaking.png,Let's Go Pikachu & Let's Go Eevee,Kanto
120,120,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/staryu.png,Let's Go Pikachu & Let's Go Eevee,Kanto
121,121,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/starmie.png,Let's Go Pikachu & Let's Go Eevee,Kanto
122,122,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/mr-mime.png,Let's Go Pikachu & Let's Go Eevee,Kanto
123,123,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/scyther.png,Let's Go Pikachu & Let's Go Eevee,Kanto
124,124,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/jynx.png,Let's Go Pikachu & Let's Go Eevee,Kanto
125,125,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/electabuzz.png,Let's Go Pikachu & Let's Go Eevee,Kanto
126,126,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/magmar.png,Let's Go Pikachu & Let's Go Eevee,Kanto
127,127,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/pinsir.png,Let's Go Pikachu & Let's Go Eevee,Kanto
128,128,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/tauros.png,Let's Go Pikachu & Let's Go Eevee,Kanto
129,129,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/magikarp.png,Let's Go Pikachu & Let's Go Eevee,Kanto
130,130,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/gyarados.png,Let's Go Pikachu & Let's Go Eevee,Kanto
131,131,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/lapras.png,Let's Go Pikachu & Let's Go Eevee,Kanto
132,132,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/ditto.png,Let's Go Pikachu & Let's Go Eevee,Kanto
133,133,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/eevee.png,Let's Go Pikachu & Let's Go Eevee,Kanto
134,134,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/vaporeon.png,Let's Go Pikachu & Let's Go Eevee,Kanto
135,135,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/jolteon.png,Let's Go Pikachu & Let's Go Eevee,Kanto
136,136,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/flareon.png,Let's Go Pikachu & Let's Go Eevee,Kanto
137,137,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/porygon.png,Let's Go Pikachu & Let's Go Eevee,Kanto
138,138,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/omanyte.png,Let's Go Pikachu & Let's Go Eevee,Kanto
139,139,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/omastar.png,Let's Go Pikachu & Let's Go Eevee,Kanto
140,140,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/kabuto.png,Let's Go Pikachu & Let's Go Eevee,Kanto
141,141,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/kabutops.png,Let's Go Pikachu & Let's Go Eevee,Kanto
142,142,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/aerodactyl.png,Let's Go Pikachu & Let's Go Eevee,Kanto
143,143,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/snorlax.png,Let's Go Pikachu & Let's Go Eevee,Kanto
144,144,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/articuno.png,Let's Go Pikachu & Let's Go Eevee,Kanto
145,145,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/zapdos.png,Let's Go Pikachu & Let's Go Eevee,Kanto
146,146,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/moltres.png,Let's Go Pikachu & Let's Go Eevee,Kanto
147,147,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/dratini.png,Let's Go Pikachu & Let's Go Eevee,Kanto
148,148,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/dragonair.png,Let's Go Pikachu & Let's Go Eevee,Kanto
149,149,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/dragonite.png,Let's Go Pikachu & Let's Go Eevee,Kanto
150,150,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/mewtwo.png,Let's Go Pikachu & Let's Go Eevee,Kanto
151,151,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/mew.png,Let's Go Pikachu & Let's Go Eevee,Kanto
152,808,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/meltan.png,Let's Go Pikachu & Let's Go Eevee,Kanto
153,809,https://img.pokemondb.net/sprites/lets-go-pikachu-eevee/normal/2x/melmetal.png,Let's Go Pikachu & Let's Go Eevee,Kanto
1,722,https://img.pokemondb.net/sprites/bank/normal/rowlet.png,Ultra Sun & Ultra Moon,Alola
2,723,https://img.pokemondb.net/sprites/bank/normal/dartrix.png,Ultra Sun & Ultra Moon,Alola
3,724,https://img.pokemondb.net/sprites/bank/normal/decidueye.png,Ultra Sun & Ultra Moon,Alola
4,725,https://img.pokemondb.net/sprites/bank/normal/litten.png,Ultra Sun & Ultra Moon,Alola
5,726,https://img.pokemondb.net/sprites/bank/normal/torracat.png,Ultra Sun & Ultra Moon,Alola
6,727,https://img.pokemondb.net/sprites/bank/normal/incineroar.png,Ultra Sun & Ultra Moon,Alola
7,728,https://img.pokemondb.net/sprites/bank/normal/popplio.png,Ultra Sun & Ultra Moon,Alola
8,729,https://img.pokemondb.net/sprites/bank/normal/brionne.png,Ultra Sun & Ultra Moon,Alola
9,730,https://img.pokemondb.net/sprites/bank/normal/primarina.png,Ultra Sun & Ultra Moon,Alola
10,731,https://img.pokemondb.net/sprites/bank/normal/pikipek.png,Ultra Sun & Ultra Moon,Alola
11,732,https://img.pokemondb.net/sprites/bank/normal/trumbeak.png,Ultra Sun & Ultra Moon,Alola
12,733,https://img.pokemondb.net/sprites/bank/normal/toucannon.png,Ultra Sun & Ultra Moon,Alola
13,734,https://img.pokemondb.net/sprites/bank/normal/yungoos.png,Ultra Sun & Ultra Moon,Alola
14,735,https://img.pokemondb.net/sprites/bank/normal/gumshoos.png,Ultra Sun & Ultra Moon,Alola
15,19,https://img.pokemondb.net/sprites/bank/normal/rattata-alolan.png,Ultra Sun & Ultra Moon,Alola
16,20,https://img.pokemondb.net/sprites/bank/normal/raticate-alolan.png,Ultra Sun & Ultra Moon,Alola
17,10,https://img.pokemondb.net/sprites/bank/normal/caterpie.png,Ultra Sun & Ultra Moon,Alola
18,11,https://img.pokemondb.net/sprites/bank/normal/metapod.png,Ultra Sun & Ultra Moon,Alola
19,12,https://img.pokemondb.net/sprites/bank/normal/butterfree.png,Ultra Sun & Ultra Moon,Alola
20,165,https://img.pokemondb.net/sprites/bank/normal/ledyba.png,Ultra Sun & Ultra Moon,Alola
21,166,https://img.pokemondb.net/sprites/bank/normal/ledian.png,Ultra Sun & Ultra Moon,Alola
22,167,https://img.pokemondb.net/sprites/bank/normal/spinarak.png,Ultra Sun & Ultra Moon,Alola
23,168,https://img.pokemondb.net/sprites/bank/normal/ariados.png,Ultra Sun & Ultra Moon,Alola
24,427,https://img.pokemondb.net/sprites/bank/normal/buneary.png,Ultra Sun & Ultra Moon,Alola
25,428,https://img.pokemondb.net/sprites/bank/normal/lopunny.png,Ultra Sun & Ultra Moon,Alola
26,686,https://img.pokemondb.net/sprites/bank/normal/inkay.png,Ultra Sun & Ultra Moon,Alola
27,687,https://img.pokemondb.net/sprites/bank/normal/malamar.png,Ultra Sun & Ultra Moon,Alola
28,570,https://img.pokemondb.net/sprites/bank/normal/zorua.png,Ultra Sun & Ultra Moon,Alola
29,571,https://img.pokemondb.net/sprites/bank/normal/zoroark.png,Ultra Sun & Ultra Moon,Alola
30,676,https://img.pokemondb.net/sprites/bank/normal/furfrou.png,Ultra Sun & Ultra Moon,Alola
31,172,https://img.pokemondb.net/sprites/bank/normal/pichu.png,Ultra Sun & Ultra Moon,Alola
32,25,https://img.pokemondb.net/sprites/bank/normal/pikachu.png,Ultra Sun & Ultra Moon,Alola
33,26,https://img.pokemondb.net/sprites/bank/normal/raichu-alolan.png,Ultra Sun & Ultra Moon,Alola
34,736,https://img.pokemondb.net/sprites/bank/normal/grubbin.png,Ultra Sun & Ultra Moon,Alola
35,737,https://img.pokemondb.net/sprites/bank/normal/charjabug.png,Ultra Sun & Ultra Moon,Alola
36,738,https://img.pokemondb.net/sprites/bank/normal/vikavolt.png,Ultra Sun & Ultra Moon,Alola
37,438,https://img.pokemondb.net/sprites/bank/normal/bonsly.png,Ultra Sun & Ultra Moon,Alola
38,185,https://img.pokemondb.net/sprites/bank/normal/sudowoodo.png,Ultra Sun & Ultra Moon,Alola
39,440,https://img.pokemondb.net/sprites/bank/normal/happiny.png,Ultra Sun & Ultra Moon,Alola
40,113,https://img.pokemondb.net/sprites/bank/normal/chansey.png,Ultra Sun & Ultra Moon,Alola
41,242,https://img.pokemondb.net/sprites/bank/normal/blissey.png,Ultra Sun & Ultra Moon,Alola
42,446,https://img.pokemondb.net/sprites/bank/normal/munchlax.png,Ultra Sun & Ultra Moon,Alola
43,143,https://img.pokemondb.net/sprites/bank/normal/snorlax.png,Ultra Sun & Ultra Moon,Alola
44,79,https://img.pokemondb.net/sprites/bank/normal/slowpoke.png,Ultra Sun & Ultra Moon,Alola
45,80,https://img.pokemondb.net/sprites/bank/normal/slowbro.png,Ultra Sun & Ultra Moon,Alola
46,199,https://img.pokemondb.net/sprites/bank/normal/slowking.png,Ultra Sun & Ultra Moon,Alola
47,278,https://img.pokemondb.net/sprites/bank/normal/wingull.png,Ultra Sun & Ultra Moon,Alola
48,279,https://img.pokemondb.net/sprites/bank/normal/pelipper.png,Ultra Sun & Ultra Moon,Alola
49,63,https://img.pokemondb.net/sprites/bank/normal/abra.png,Ultra Sun & Ultra Moon,Alola
50,64,https://img.pokemondb.net/sprites/bank/normal/kadabra.png,Ultra Sun & Ultra Moon,Alola
51,65,https://img.pokemondb.net/sprites/bank/normal/alakazam.png,Ultra Sun & Ultra Moon,Alola
52,52,https://img.pokemondb.net/sprites/bank/normal/meowth-alolan.png,Ultra Sun & Ultra Moon,Alola
53,53,https://img.pokemondb.net/sprites/bank/normal/persian-alolan.png,Ultra Sun & Ultra Moon,Alola
54,81,https://img.pokemondb.net/sprites/bank/normal/magnemite.png,Ultra Sun & Ultra Moon,Alola
55,82,https://img.pokemondb.net/sprites/bank/normal/magneton.png,Ultra Sun & Ultra Moon,Alola
56,462,https://img.pokemondb.net/sprites/bank/normal/magnezone.png,Ultra Sun & Ultra Moon,Alola
57,88,https://img.pokemondb.net/sprites/bank/normal/grimer-alolan.png,Ultra Sun & Ultra Moon,Alola
58,89,https://img.pokemondb.net/sprites/bank/normal/muk-alolan.png,Ultra Sun & Ultra Moon,Alola
59,439,https://img.pokemondb.net/sprites/bank/normal/mime-jr.png,Ultra Sun & Ultra Moon,Alola
60,122,https://img.pokemondb.net/sprites/bank/normal/mr-mime.png,Ultra Sun & Ultra Moon,Alola
61,23,https://img.pokemondb.net/sprites/bank/normal/ekans.png,Ultra Sun & Ultra Moon,Alola
62,24,https://img.pokemondb.net/sprites/bank/normal/arbok.png,Ultra Sun & Ultra Moon,Alola
63,206,https://img.pokemondb.net/sprites/bank/normal/dunsparce.png,Ultra Sun & Ultra Moon,Alola
64,58,https://img.pokemondb.net/sprites/bank/normal/growlithe.png,Ultra Sun & Ultra Moon,Alola
65,59,https://img.pokemondb.net/sprites/bank/normal/arcanine.png,Ultra Sun & Ultra Moon,Alola
66,96,https://img.pokemondb.net/sprites/bank/normal/drowzee.png,Ultra Sun & Ultra Moon,Alola
67,97,https://img.pokemondb.net/sprites/bank/normal/hypno.png,Ultra Sun & Ultra Moon,Alola
68,296,https://img.pokemondb.net/sprites/bank/normal/makuhita.png,Ultra Sun & Ultra Moon,Alola
69,297,https://img.pokemondb.net/sprites/bank/normal/hariyama.png,Ultra Sun & Ultra Moon,Alola
70,235,https://img.pokemondb.net/sprites/bank/normal/smeargle.png,Ultra Sun & Ultra Moon,Alola
71,739,https://img.pokemondb.net/sprites/bank/normal/crabrawler.png,Ultra Sun & Ultra Moon,Alola
72,740,https://img.pokemondb.net/sprites/bank/normal/crabominable.png,Ultra Sun & Ultra Moon,Alola
73,92,https://img.pokemondb.net/sprites/bank/normal/gastly.png,Ultra Sun & Ultra Moon,Alola
74,93,https://img.pokemondb.net/sprites/bank/normal/haunter.png,Ultra Sun & Ultra Moon,Alola
75,94,https://img.pokemondb.net/sprites/bank/normal/gengar.png,Ultra Sun & Ultra Moon,Alola
76,425,https://img.pokemondb.net/sprites/bank/normal/drifloon.png,Ultra Sun & Ultra Moon,Alola
77,426,https://img.pokemondb.net/sprites/bank/normal/drifblim.png,Ultra Sun & Ultra Moon,Alola
78,198,https://img.pokemondb.net/sprites/bank/normal/murkrow.png,Ultra Sun & Ultra Moon,Alola
79,430,https://img.pokemondb.net/sprites/bank/normal/honchkrow.png,Ultra Sun & Ultra Moon,Alola
80,41,https://img.pokemondb.net/sprites/bank/normal/zubat.png,Ultra Sun & Ultra Moon,Alola
81,42,https://img.pokemondb.net/sprites/bank/normal/golbat.png,Ultra Sun & Ultra Moon,Alola
82,169,https://img.pokemondb.net/sprites/bank/normal/crobat.png,Ultra Sun & Ultra Moon,Alola
83,714,https://img.pokemondb.net/sprites/bank/normal/noibat.png,Ultra Sun & Ultra Moon,Alola
84,715,https://img.pokemondb.net/sprites/bank/normal/noivern.png,Ultra Sun & Ultra Moon,Alola
85,50,https://img.pokemondb.net/sprites/bank/normal/diglett-alolan.png,Ultra Sun & Ultra Moon,Alola
86,51,https://img.pokemondb.net/sprites/bank/normal/dugtrio-alolan.png,Ultra Sun & Ultra Moon,Alola
87,21,https://img.pokemondb.net/sprites/bank/normal/spearow.png,Ultra Sun & Ultra Moon,Alola
88,22,https://img.pokemondb.net/sprites/bank/normal/fearow.png,Ultra Sun & Ultra Moon,Alola
89,627,https://img.pokemondb.net/sprites/bank/normal/rufflet.png,Ultra Sun & Ultra Moon,Alola
90,628,https://img.pokemondb.net/sprites/bank/normal/braviary.png,Ultra Sun & Ultra Moon,Alola
91,629,https://img.pokemondb.net/sprites/bank/normal/vullaby.png,Ultra Sun & Ultra Moon,Alola
92,630,https://img.pokemondb.net/sprites/bank/normal/mandibuzz.png,Ultra Sun & Ultra Moon,Alola
93,56,https://img.pokemondb.net/sprites/bank/normal/mankey.png,Ultra Sun & Ultra Moon,Alola
94,57,https://img.pokemondb.net/sprites/bank/normal/primeape.png,Ultra Sun & Ultra Moon,Alola
95,225,https://img.pokemondb.net/sprites/bank/normal/delibird.png,Ultra Sun & Ultra Moon,Alola
96,701,https://img.pokemondb.net/sprites/bank/normal/hawlucha.png,Ultra Sun & Ultra Moon,Alola
97,741,https://img.pokemondb.net/sprites/bank/normal/oricorio.png,Ultra Sun & Ultra Moon,Alola
98,742,https://img.pokemondb.net/sprites/bank/normal/cutiefly.png,Ultra Sun & Ultra Moon,Alola
99,743,https://img.pokemondb.net/sprites/bank/normal/ribombee.png,Ultra Sun & Ultra Moon,Alola
100,669,https://img.pokemondb.net/sprites/bank/normal/flabebe.png,Ultra Sun & Ultra Moon,Alola
101,670,https://img.pokemondb.net/sprites/bank/normal/floette.png,Ultra Sun & Ultra Moon,Alola
102,671,https://img.pokemondb.net/sprites/bank/normal/florges.png,Ultra Sun & Ultra Moon,Alola
103,548,https://img.pokemondb.net/sprites/bank/normal/petilil.png,Ultra Sun & Ultra Moon,Alola
104,549,https://img.pokemondb.net/sprites/bank/normal/lilligant.png,Ultra Sun & Ultra Moon,Alola
105,546,https://img.pokemondb.net/sprites/bank/normal/cottonee.png,Ultra Sun & Ultra Moon,Alola
106,547,https://img.pokemondb.net/sprites/bank/normal/whimsicott.png,Ultra Sun & Ultra Moon,Alola
107,54,https://img.pokemondb.net/sprites/bank/normal/psyduck.png,Ultra Sun & Ultra Moon,Alola
108,55,https://img.pokemondb.net/sprites/bank/normal/golduck.png,Ultra Sun & Ultra Moon,Alola
109,238,https://img.pokemondb.net/sprites/bank/normal/smoochum.png,Ultra Sun & Ultra Moon,Alola
110,124,https://img.pokemondb.net/sprites/bank/normal/jynx.png,Ultra Sun & Ultra Moon,Alola
111,129,https://img.pokemondb.net/sprites/bank/normal/magikarp.png,Ultra Sun & Ultra Moon,Alola
112,130,https://img.pokemondb.net/sprites/bank/normal/gyarados.png,Ultra Sun & Ultra Moon,Alola
113,339,https://img.pokemondb.net/sprites/bank/normal/barboach.png,Ultra Sun & Ultra Moon,Alola
114,340,https://img.pokemondb.net/sprites/bank/normal/whiscash.png,Ultra Sun & Ultra Moon,Alola
115,86,https://img.pokemondb.net/sprites/bank/normal/seel.png,Ultra Sun & Ultra Moon,Alola
116,87,https://img.pokemondb.net/sprites/bank/normal/dewgong.png,Ultra Sun & Ultra Moon,Alola
117,66,https://img.pokemondb.net/sprites/bank/normal/machop.png,Ultra Sun & Ultra Moon,Alola
118,67,https://img.pokemondb.net/sprites/bank/normal/machoke.png,Ultra Sun & Ultra Moon,Alola
119,68,https://img.pokemondb.net/sprites/bank/normal/machamp.png,Ultra Sun & Ultra Moon,Alola
120,524,https://img.pokemondb.net/sprites/bank/normal/roggenrola.png,Ultra Sun & Ultra Moon,Alola
121,525,https://img.pokemondb.net/sprites/bank/normal/boldore.png,Ultra Sun & Ultra Moon,Alola
122,526,https://img.pokemondb.net/sprites/bank/normal/gigalith.png,Ultra Sun & Ultra Moon,Alola
123,703,https://img.pokemondb.net/sprites/bank/normal/carbink.png,Ultra Sun & Ultra Moon,Alola
124,302,https://img.pokemondb.net/sprites/bank/normal/sableye.png,Ultra Sun & Ultra Moon,Alola
125,303,https://img.pokemondb.net/sprites/bank/normal/mawile.png,Ultra Sun & Ultra Moon,Alola
126,744,https://img.pokemondb.net/sprites/bank/normal/rockruff.png,Ultra Sun & Ultra Moon,Alola
127,745,https://img.pokemondb.net/sprites/bank/normal/lycanroc.png,Ultra Sun & Ultra Moon,Alola
128,327,https://img.pokemondb.net/sprites/bank/normal/spinda.png,Ultra Sun & Ultra Moon,Alola
129,72,https://img.pokemondb.net/sprites/bank/normal/tentacool.png,Ultra Sun & Ultra Moon,Alola
130,73,https://img.pokemondb.net/sprites/bank/normal/tentacruel.png,Ultra Sun & Ultra Moon,Alola
131,456,https://img.pokemondb.net/sprites/bank/normal/finneon.png,Ultra Sun & Ultra Moon,Alola
132,457,https://img.pokemondb.net/sprites/bank/normal/lumineon.png,Ultra Sun & Ultra Moon,Alola
133,746,https://img.pokemondb.net/sprites/bank/normal/wishiwashi.png,Ultra Sun & Ultra Moon,Alola
134,370,https://img.pokemondb.net/sprites/bank/normal/luvdisc.png,Ultra Sun & Ultra Moon,Alola
135,222,https://img.pokemondb.net/sprites/bank/normal/corsola.png,Ultra Sun & Ultra Moon,Alola
136,747,https://img.pokemondb.net/sprites/bank/normal/mareanie.png,Ultra Sun & Ultra Moon,Alola
137,748,https://img.pokemondb.net/sprites/bank/normal/toxapex.png,Ultra Sun & Ultra Moon,Alola
138,90,https://img.pokemondb.net/sprites/bank/normal/shellder.png,Ultra Sun & Ultra Moon,Alola
139,91,https://img.pokemondb.net/sprites/bank/normal/cloyster.png,Ultra Sun & Ultra Moon,Alola
140,366,https://img.pokemondb.net/sprites/bank/normal/clamperl.png,Ultra Sun & Ultra Moon,Alola
141,367,https://img.pokemondb.net/sprites/bank/normal/huntail.png,Ultra Sun & Ultra Moon,Alola
142,368,https://img.pokemondb.net/sprites/bank/normal/gorebyss.png,Ultra Sun & Ultra Moon,Alola
143,223,https://img.pokemondb.net/sprites/bank/normal/remoraid.png,Ultra Sun & Ultra Moon,Alola
144,224,https://img.pokemondb.net/sprites/bank/normal/octillery.png,Ultra Sun & Ultra Moon,Alola
145,458,https://img.pokemondb.net/sprites/bank/normal/mantyke.png,Ultra Sun & Ultra Moon,Alola
146,226,https://img.pokemondb.net/sprites/bank/normal/mantine.png,Ultra Sun & Ultra Moon,Alola
147,371,https://img.pokemondb.net/sprites/bank/normal/bagon.png,Ultra Sun & Ultra Moon,Alola
148,372,https://img.pokemondb.net/sprites/bank/normal/shelgon.png,Ultra Sun & Ultra Moon,Alola
149,373,https://img.pokemondb.net/sprites/bank/normal/salamence.png,Ultra Sun & Ultra Moon,Alola
150,506,https://img.pokemondb.net/sprites/bank/normal/lillipup.png,Ultra Sun & Ultra Moon,Alola
151,507,https://img.pokemondb.net/sprites/bank/normal/herdier.png,Ultra Sun & Ultra Moon,Alola
152,508,https://img.pokemondb.net/sprites/bank/normal/stoutland.png,Ultra Sun & Ultra Moon,Alola
153,133,https://img.pokemondb.net/sprites/bank/normal/eevee.png,Ultra Sun & Ultra Moon,Alola
154,134,https://img.pokemondb.net/sprites/bank/normal/vaporeon.png,Ultra Sun & Ultra Moon,Alola
155,135,https://img.pokemondb.net/sprites/bank/normal/jolteon.png,Ultra Sun & Ultra Moon,Alola
156,136,https://img.pokemondb.net/sprites/bank/normal/flareon.png,Ultra Sun & Ultra Moon,Alola
157,196,https://img.pokemondb.net/sprites/bank/normal/espeon.png,Ultra Sun & Ultra Moon,Alola
158,197,https://img.pokemondb.net/sprites/bank/normal/umbreon.png,Ultra Sun & Ultra Moon,Alola
159,470,https://img.pokemondb.net/sprites/bank/normal/leafeon.png,Ultra Sun & Ultra Moon,Alola
160,471,https://img.pokemondb.net/sprites/bank/normal/glaceon.png,Ultra Sun & Ultra Moon,Alola
161,700,https://img.pokemondb.net/sprites/bank/normal/sylveon.png,Ultra Sun & Ultra Moon,Alola
162,179,https://img.pokemondb.net/sprites/bank/normal/mareep.png,Ultra Sun & Ultra Moon,Alola
163,180,https://img.pokemondb.net/sprites/bank/normal/flaaffy.png,Ultra Sun & Ultra Moon,Alola
